PLAYER_NAME,PLAYER_ID,TEAM_NAME,GAME_DATE,LOC_X,LOC_Y,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,zone
Jayson Tatum,1628369,Boston Celtics,20250127,-100,159,0,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250127,-61,294,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250127,104,249,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250127,-20,33,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250127,10,293,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250127,-64,38,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250127,31,-1,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250127,11,5,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250129,-83,66,0,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250129,4,143,1,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250129,-168,209,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250129,-56,17,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250129,147,255,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250129,136,172,1,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,RightMid
Jayson Tatum,1628369,Boston Celtics,20250129,12,1,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250129,58,274,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250129,-6,83,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250129,-55,269,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250129,165,218,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250129,20,34,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250129,134,34,0,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250129,175,216,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250129,113,63,0,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250131,2,15,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,126,225,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250131,104,252,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250131,-1,32,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,94,132,0,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,RightMid
Jayson Tatum,1628369,Boston Celtics,20250131,232,113,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250131,29,278,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250131,-28,294,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250131,55,90,0,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250131,86,238,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250131,26,7,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,36,34,1,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,-196,163,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250131,-230,-17,0,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,LeftCorner
Jayson Tatum,1628369,Boston Celtics,20250131,-2,22,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,-134,265,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250131,-78,168,0,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250131,-1,17,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,17,1,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250131,-71,254,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250131,-118,170,1,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250202,-158,236,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250202,21,116,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250202,-136,113,1,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250202,-2,11,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,-180,202,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250202,-183,212,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250202,13,72,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250202,12,21,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,-1,5,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,-4,4,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,49,146,0,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250202,9,3,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,141,226,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250202,10,-6,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,13,267,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250202,-40,250,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250202,-86,240,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250202,4,-5,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250202,12,267,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250202,-55,127,1,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250204,-116,71,0,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250204,-99,220,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250204,110,232,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250204,-4,297,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250204,-142,201,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250204,-72,243,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250204,-4,-5,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250204,-130,211,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250204,77,126,0,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250204,-49,204,0,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250204,167,197,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250204,-1,-3,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250204,137,218,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250204,-181,235,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250204,60,44,1,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250204,15,2,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250204,-207,164,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250204,-100,132,1,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250204,-59,335,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250204,25,146,0,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250204,28,59,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250204,59,201,0,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250204,-1,10,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,15,27,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,5,7,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,-4,38,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,-37,29,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,-20,41,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,-6,7,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250206,-77,157,0,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250206,154,211,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250206,129,237,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250206,-42,271,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250206,-28,261,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250206,28,252,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,0,6,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,107,245,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,-29,52,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250208,109,258,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,7,6,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,33,284,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,94,250,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,5,-7,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,7,273,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,107,53,0,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250208,109,240,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,-22,15,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,-53,256,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,108,289,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250208,-37,103,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250208,-1,-11,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,-7,10,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,-213,144,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250208,-7,8,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250208,150,225,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250208,-93,83,1,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250208,-126,58,1,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250208,-140,215,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250208,-121,237,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,42,277,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250208,36,281,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250210,194,172,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250210,-33,265,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250210,158,204,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250210,-21,6,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,162,200,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250210,4,258,1,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250210,-17,5,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,-7,27,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,-138,263,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250210,13,15,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,-53,189,0,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250210,233,69,1,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,RightCorner
Jayson Tatum,1628369,Boston Celtics,20250210,165,225,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250210,97,130,1,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,RightMid
Jayson Tatum,1628369,Boston Celtics,20250210,-103,246,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250210,-170,239,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250210,7,20,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,18,9,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,23,300,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250210,-9,9,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,-17,9,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250210,-154,229,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250210,-27,103,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250210,0,73,1,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250210,-17,194,0,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250210,18,43,1,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250212,-105,168,1,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250212,25,278,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,129,213,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250212,0,11,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250212,-9,257,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,-143,30,1,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250212,89,247,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,47,66,1,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250212,126,221,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250212,-62,46,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250212,-161,201,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250212,-124,227,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250212,-140,264,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,DeepThree
Jayson Tatum,1628369,Boston Celtics,20250212,-110,246,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,-125,242,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,-147,222,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250212,-6,6,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250212,-17,28,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250212,112,238,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,-156,222,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250212,105,116,1,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,RightMid
Jayson Tatum,1628369,Boston Celtics,20250212,-33,58,1,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250212,80,158,0,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,TopMid
Jayson Tatum,1628369,Boston Celtics,20250212,-81,252,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250212,-159,73,0,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250220,-18,18,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250220,-168,0,0,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250220,143,218,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250220,-196,202,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,LeftThree
Jayson Tatum,1628369,Boston Celtics,20250220,89,258,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250220,-11,5,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250220,232,8,1,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,RightCorner
Jayson Tatum,1628369,Boston Celtics,20250220,0,13,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250220,5,18,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250220,-59,251,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250220,-82,109,1,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250220,96,253,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250220,230,95,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,RightThree
Jayson Tatum,1628369,Boston Celtics,20250223,-239,73,0,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,LeftCorner
Jayson Tatum,1628369,Boston Celtics,20250223,-75,267,0,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,TopThree
Jayson Tatum,1628369,Boston Celtics,20250223,94,163,0,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,RightMid
Jayson Tatum,1628369,Boston Celtics,20250223,10,12,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250223,-105,169,1,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,LeftMid
Jayson Tatum,1628369,Boston Celtics,20250223,-104,110,0,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,LeftClose
Jayson Tatum,1628369,Boston Celtics,20250223,36,76,1,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,TopClose
Jayson Tatum,1628369,Boston Celtics,20250223,-12,16,1,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,Charge
Jayson Tatum,1628369,Boston Celtics,20250223,-93,273,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,
Jayson Tatum,1628369,Boston Celtics,20250223,48,14,1,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,RightClose
Jayson Tatum,1628369,Boston Celtics,20250223,48,60,0,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,RightClose
