player_id,player_name,comp_rank,comp_player_id,comp_player_name,similarity
1626246,Boban Marjanovic,8,202685,Jonas Valančiūnas,0.6893001886739754
1626246,Boban Marjanovic,9,201572,Brook Lopez,0.688832883876906
1626246,Boban Marjanovic,10,1630568,Luka Garza,0.6743506368367502
1626246,Boban Marjanovic,11,203076,Anthony Davis,0.6714617315716381
1626246,Boban Marjanovic,12,1626149,Montrezl Harrell,0.6533553242191864
1626257,Salah Mejri,1,1641744,Zach Edey,0.9614411844851817
1626257,Salah Mejri,2,1630194,Paul Reed,0.9093473351049549
1626257,Salah Mejri,3,1629646,Charles Bassey,0.8306067158698957
1626257,Salah Mejri,4,203101,Miles Plumlee,0.8212338304428344
1626257,Salah Mejri,5,202702,Kenneth Faried,0.7937195102329301
1626257,Salah Mejri,6,1631217,Moussa Diabaté,0.785516396637828
1626257,Salah Mejri,7,101162,Marcin Gortat,0.7847449554025546
1626257,Salah Mejri,8,201160,Jason Smith,0.7707329499798306
1626257,Salah Mejri,9,1642867,Collin Murray-Boyles,0.7696056532935002
1626257,Salah Mejri,10,203473,Dewayne Dedmon,0.7395689697283588
1626257,Salah Mejri,11,1641737,Adem Bona,0.7314950451573304
1626257,Salah Mejri,12,204028,Tarik Black,0.7227591672951054
1626273,Marcelo Huertas,1,1631246,Vince Williams Jr.,0.966717533291579
1626273,Marcelo Huertas,2,1627739,Kris Dunn,0.954614527991552
1626273,Marcelo Huertas,3,1628373,Frank Ntilikina,0.953845991520441
1626273,Marcelo Huertas,4,1626166,Cameron Payne,0.9508031737486189
1626273,Marcelo Huertas,5,201951,Ty Lawson,0.9469481185957683
1626273,Marcelo Huertas,6,1642347,Jamal Shead,0.9444977442641023
1626273,Marcelo Huertas,7,1628455,Mike James,0.9437408011129451
1626273,Marcelo Huertas,8,1630227,Daishen Nix,0.9424990930017116
1626273,Marcelo Huertas,9,203937,Kyle Anderson,0.9343731647382075
1626273,Marcelo Huertas,10,1626144,Emmanuel Mudiay,0.9343032172733408
1626273,Marcelo Huertas,11,1630553,Keon Johnson,0.9337123130280124
1626273,Marcelo Huertas,12,201937,Ricky Rubio,0.932585659598824
1627098,Malcolm Delaney,1,1631104,Blake Wesley,0.992143022144032
1627098,Malcolm Delaney,2,1631093,Jaden Ivey,0.9919321240685884
1627098,Malcolm Delaney,3,1642354,KJ Simpson,0.9904034651157888
1627098,Malcolm Delaney,4,1629628,RJ Barrett,0.9871118940409478
1627098,Malcolm Delaney,5,1630581,Josh Giddey,0.9858893142363643
1627098,Malcolm Delaney,6,1630165,Killian Hayes,0.9854012386881373
1627098,Malcolm Delaney,7,1628372,Dennis Smith Jr.,0.983659191097876
1627098,Malcolm Delaney,8,203901,Elfrid Payton,0.9834121898271256
1627098,Malcolm Delaney,9,1642268,Isaiah Collier,0.978365442316445
1627098,Malcolm Delaney,10,1630591,Jalen Suggs,0.9740974168586877
1627098,Malcolm Delaney,11,1642849,Nolan Traore,0.9732979289438408
1627098,Malcolm Delaney,12,203995,Vasilije Micic,0.9669676985061338
1627732,Ben Simmons,1,1642273,Kyshawn George,0.9294329680642703
1627732,Ben Simmons,2,203937,Kyle Anderson,0.9119764269880083
1627732,Ben Simmons,3,201951,Ty Lawson,0.9089036916222373
1627732,Ben Simmons,4,1642883,Sion James,0.9076209657919705
1627732,Ben Simmons,5,201566,Russell Westbrook,0.9037241174780496
1627732,Ben Simmons,6,1631204,Marcus Sasser,0.8895413117231222
1627732,Ben Simmons,7,1626166,Cameron Payne,0.8836344443200242
1627732,Ben Simmons,8,1626273,Marcelo Huertas,0.8816763918839478
1627732,Ben Simmons,9,200765,Rajon Rondo,0.8726270975118302
1627732,Ben Simmons,10,1641716,Jarace Walker,0.8719776651254251
1627732,Ben Simmons,11,1630558,Davion Mitchell,0.8628710346985045
1627732,Ben Simmons,12,203935,Marcus Smart,0.8567809037983524
1627733,Dragan Bender,1,1629109,Gary Clark,0.9577678577666799
1627733,Dragan Bender,2,201150,Spencer Hawes,0.9472534844189209
1627733,Dragan Bender,3,1631321,Sidy Cissoko,0.9458166553005969
1627733,Dragan Bender,4,1629006,Josh Okogie,0.9413665839259838
1627733,Dragan Bender,5,202329,Al-Farouq Aminu,0.9387562290030129
1627733,Dragan Bender,6,1629643,Chuma Okeke,0.9381177676720117
1627733,Dragan Bender,7,1630700,Dyson Daniels,0.9380159713414243
1627733,Dragan Bender,8,1629641,Romeo Langford,0.9342668687435131
1627733,Dragan Bender,9,1631200,Kris Murray,0.9305730513124824
1627733,Dragan Bender,10,203960,JaKarr Sampson,0.9305295563914475
1627733,Dragan Bender,11,1629635,Sekou Doumbouya,0.9275084785147336
1627733,Dragan Bender,12,1631098,Johnny Davis,0.9253616753462943
1627734,Domantas Sabonis,1,201582,Alexis Ajinca,0.8579565643636429
1627734,Domantas Sabonis,2,202730,Lavoy Allen,0.837444627165588
1627734,Domantas Sabonis,3,203089,John Henson,0.8093386675981671
1627734,Domantas Sabonis,4,1628389,Bam Adebayo,0.8088472617043649
1627734,Domantas Sabonis,5,201579,Roy Hibbert,0.8064447892561107
1627734,Domantas Sabonis,6,203458,Alex Len,0.8055527237611811
1627734,Domantas Sabonis,7,1628981,Bruno Fernando,0.8039975070286464
1627734,Domantas Sabonis,8,202389,Timofey Mozgov,0.7998560461922652
1627734,Domantas Sabonis,9,1628963,Marvin Bagley III,0.7614056085813674
1627734,Domantas Sabonis,10,101133,Ian Mahinmi,0.7560228294007951
1627734,Domantas Sabonis,11,1629308,Juan Toscano-Anderson,0.7430361822677825
1627734,Domantas Sabonis,12,1629117,Wenyen Gabriel,0.7427629346452269
1627736,Malik Beasley,1,203518,Alex Abrines,0.9584385443975354
1627736,Malik Beasley,2,1629661,Cameron Johnson,0.9552496463923921
1627736,Malik Beasley,3,203914,Gary Harris,0.9551002287146638
1627736,Malik Beasley,4,1630530,Trey Murphy III,0.9401963414596545
1627736,Malik Beasley,5,1628379,Luke Kennard,0.9100991906639887
1627736,Malik Beasley,6,1642261,Dalton Knecht,0.9094908567363329
1627736,Malik Beasley,7,1629632,Coby White,0.9083317685003623
1627736,Malik Beasley,8,1629731,Dean Wade,0.9082125474798813
1627736,Malik Beasley,9,1630572,Sandro Mamukelashvili,0.899051831606527
1627736,Malik Beasley,10,1629008,Michael Porter Jr.,0.8984375227282193
1627736,Malik Beasley,11,203484,Kentavious Caldwell-Pope,0.872997915772224
1627736,Malik Beasley,12,1630557,Corey Kispert,0.8696348885853185
1627737,Marquese Chriss,1,203530,Joffrey Lauvergne,0.9544226941145094
1627737,Marquese Chriss,2,203476,Gorgui Dieng,0.9467272328145373
1627737,Marquese Chriss,3,1628371,Jonathan Isaac,0.9292343255036878
1627737,Marquese Chriss,4,1627827,Dorian Finney-Smith,0.9271158408229387
1627737,Marquese Chriss,5,1629026,Kenrich Williams,0.9206628881564921
1627737,Marquese Chriss,6,1630205,Lamar Stevens,0.914605165835071
1627737,Marquese Chriss,7,1641842,Ronald Holland II,0.9122685909020569
1627737,Marquese Chriss,8,1626155,Sam Dekker,0.9046381120072344
1627737,Marquese Chriss,9,1629023,P.J. Washington,0.904499258332871
1627737,Marquese Chriss,10,1629680,Matisse Thybulle,0.9029007955105477
1627737,Marquese Chriss,11,202693,Markieff Morris,0.9011907598288833
1627737,Marquese Chriss,12,1628390,Terrance Ferguson,0.8972916438274535
1627739,Kris Dunn,1,1630227,Daishen Nix,0.9921602521933639
1627739,Kris Dunn,2,1630553,Keon Johnson,0.9860607485957852
1627739,Kris Dunn,3,1628412,Frank Mason III,0.9772998621788846
1627739,Kris Dunn,4,1626144,Emmanuel Mudiay,0.9654742787381356
1627739,Kris Dunn,5,1630591,Jalen Suggs,0.9602933918073426
1627739,Kris Dunn,6,201937,Ricky Rubio,0.9584737756632999
1627739,Kris Dunn,7,202397,Ish Smith,0.9547481019013324
1627739,Kris Dunn,8,1626273,Marcelo Huertas,0.954614527991552
1627739,Kris Dunn,9,1642275,Tidjane Salaün,0.9476209458693301
1627739,Kris Dunn,10,201951,Ty Lawson,0.9447553047838174
1627739,Kris Dunn,11,1642347,Jamal Shead,0.9426543434945798
1627739,Kris Dunn,12,1630581,Josh Giddey,0.9412222784563858
1627741,Buddy Hield,1,204038,Langston Galloway,0.9786319651839891
1627741,Buddy Hield,2,1629656,Quentin Grimes,0.9712159035840241
1627741,Buddy Hield,3,1642281,Jaylon Tyson,0.9706482179170541
1627741,Buddy Hield,4,1627814,Damion Lee,0.9604915367730974
1627741,Buddy Hield,5,1642920,Kobe Sanders,0.9473146400867708
1627741,Buddy Hield,6,201976,Patrick Beverley,0.9467311219315437
1627741,Buddy Hield,7,201587,Nicolas Batum,0.9406802406478844
1627741,Buddy Hield,8,202694,Marcus Morris Sr.,0.9385954924126491
1627741,Buddy Hield,9,1630541,Moses Moody,0.9326854782535157
1627741,Buddy Hield,10,1626220,Royce O'Neale,0.9218891968598398
1627741,Buddy Hield,11,203503,Tony Snell,0.9201474164699852
1627741,Buddy Hield,12,1630241,Sam Merrill,0.9134111442736065
1627742,Brandon Ingram,1,2207,Joe Johnson,0.9377017612416021
1627742,Brandon Ingram,2,203894,Shabazz Napier,0.9090923896702156
1627742,Brandon Ingram,3,201976,Patrick Beverley,0.8862942598989669
1627742,Brandon Ingram,4,101181,Jose Calderon,0.8846697995171622
1627742,Brandon Ingram,5,203109,Jae Crowder,0.8811600663211775
1627742,Brandon Ingram,6,1628984,Devonte' Graham,0.8799545019995366
1627742,Brandon Ingram,7,202083,Wesley Matthews,0.8789039229817024
1627742,Brandon Ingram,8,1629639,Tyler Herro,0.8779749757509664
1627742,Brandon Ingram,9,1641706,Brandon Miller,0.8749083214316109
1627742,Brandon Ingram,10,202734,E'Twaun Moore,0.8651533188684644
1627742,Brandon Ingram,11,201988,Patty Mills,0.8637101664452683
1627742,Brandon Ingram,12,201587,Nicolas Batum,0.8636410386407151
1627745,Damian Jones,1,1630168,Onyeka Okongwu,0.9853404204433523
1627745,Damian Jones,2,1629011,Mitchell Robinson,0.9790120489018536
1627745,Damian Jones,3,203939,Dwight Powell,0.9443208733599676
1627745,Damian Jones,4,1629674,Neemias Queta,0.9427796230667229
1627745,Damian Jones,5,1630579,Jericho Sims,0.9266127579817414
1627745,Damian Jones,6,1631105,Jalen Duren,0.9019349336012491
1627745,Damian Jones,7,201599,DeAndre Jordan,0.8959402595424975
1627745,Damian Jones,8,1641726,Dereck Lively II,0.8918168970907955
1627745,Damian Jones,9,203497,Rudy Gobert,0.8907023713610512
1627745,Damian Jones,10,1631096,Chet Holmgren,0.8839365350793854
1627745,Damian Jones,11,1626149,Montrezl Harrell,0.8771550173436097
1627745,Damian Jones,12,1630208,Nick Richards,0.875783240192075
1627746,Skal Labissiere,1,203994,Jusuf Nurkić,0.8462109712859907
1627746,Skal Labissiere,2,2200,Pau Gasol,0.8413635911258589
1627746,Skal Labissiere,3,202338,Kevin Seraphin,0.8190590536526172
1627746,Skal Labissiere,4,203083,Andre Drummond,0.8071456085285967
1627746,Skal Labissiere,5,203080,Thomas Robinson,0.8011549845429671
1627746,Skal Labissiere,6,1626171,Bobby Portis,0.7975469973873207
1627746,Skal Labissiere,7,203458,Alex Len,0.795933394214468
1627746,Skal Labissiere,8,2449,Luis Scola,0.7849624297336824
1627746,Skal Labissiere,9,1628385,Harry Giles III,0.7592744315456249
1627746,Skal Labissiere,10,203210,JaMychal Green,0.7485949751398863
1627746,Skal Labissiere,11,101141,Ersan Ilyasova,0.7392334464680238
1627746,Skal Labissiere,12,201188,Marc Gasol,0.6826725521493378
1627747,Caris LeVert,1,1628398,Kyle Kuzma,0.936385276717957
1627747,Caris LeVert,2,1626169,Stanley Johnson,0.9192141756253419
1627747,Caris LeVert,3,1642879,Ben Saraf,0.9104998755322331
1627747,Caris LeVert,4,1642269,Devin Carter,0.9057028045434451
1627747,Caris LeVert,5,1626159,Justise Winslow,0.905284545875815
1627747,Caris LeVert,6,1627835,Paul Zipser,0.8973478242995567
1627747,Caris LeVert,7,1630537,Chris Duarte,0.896045204892657
1627747,Caris LeVert,8,1626209,Mario Hezonja,0.8950513041831151
1627747,Caris LeVert,9,1630567,Scottie Barnes,0.894750796550168
1627747,Caris LeVert,10,1630201,Malachi Flynn,0.8930002013195013
1627747,Caris LeVert,11,1630165,Killian Hayes,0.8926209634874691
1627747,Caris LeVert,12,1629647,Darius Bazley,0.8916841049619728
1627749,Dejounte Murray,1,1641710,Anthony Black,0.9637781920905676
1627749,Dejounte Murray,2,1626209,Mario Hezonja,0.9489281320466428
1627749,Dejounte Murray,3,1627936,Alex Caruso,0.9441735134568389
1627749,Dejounte Murray,4,203462,Archie Goodwin,0.9374209649873201
1627749,Dejounte Murray,5,203487,Michael Carter-Williams,0.9373579783538671
1627749,Dejounte Murray,6,1629065,Ky Bowman,0.9338081362290186
1627749,Dejounte Murray,7,1630240,Saben Lee,0.9176978275516235
1627749,Dejounte Murray,8,1627775,Patrick McCaw,0.9143973573715627
1627749,Dejounte Murray,9,1642354,KJ Simpson,0.9137837003896587
1627749,Dejounte Murray,10,1627789,Timothe Luwawu-Cabarrot,0.9075314984641795
1627749,Dejounte Murray,11,1630184,Kira Lewis Jr.,0.90459719335448
1627749,Dejounte Murray,12,1627835,Paul Zipser,0.9044973189276947
1627750,Jamal Murray,1,201144,Mike Conley,0.9373809018232337
1627750,Jamal Murray,2,1628420,Monté Morris,0.9300400342869595
1627750,Jamal Murray,3,1628973,Jalen Brunson,0.9148406470713212
1627750,Jamal Murray,4,101150,Lou Williams,0.8959039185013232
1627750,Jamal Murray,5,202689,Kemba Walker,0.8902101679303435
1627750,Jamal Murray,6,1642285,Cam Spencer,0.8879868353600754
1627750,Jamal Murray,7,201939,Stephen Curry,0.8860571739051284
1627750,Jamal Murray,8,1630193,Immanuel Quickley,0.878806309445602
1627750,Jamal Murray,9,1628378,Donovan Mitchell,0.8736683841142651
1627750,Jamal Murray,10,1629660,Ty Jerome,0.8710727779671904
1627750,Jamal Murray,11,203468,CJ McCollum,0.8639091670228638
1627750,Jamal Murray,12,203081,Damian Lillard,0.8631705839744369
1627751,Jakob Poeltl,1,1629634,Brandon Clarke,0.9410978964537909
1627751,Jakob Poeltl,2,1626158,Richaun Holmes,0.9377147484890695
1627751,Jakob Poeltl,3,203497,Rudy Gobert,0.9330099934395751
1627751,Jakob Poeltl,4,1630264,Anthony Gill,0.9281520599312112
1627751,Jakob Poeltl,5,1630208,Nick Richards,0.9182397994057151
1627751,Jakob Poeltl,6,1628381,John Collins,0.8814882863319827
1627751,Jakob Poeltl,7,1629651,Nic Claxton,0.8808485466491022
1627751,Jakob Poeltl,8,1628386,Jarrett Allen,0.8630554411567004
1627751,Jakob Poeltl,9,1631105,Jalen Duren,0.8572417843440648
1627751,Jakob Poeltl,10,203186,Willie Reed,0.8496978646935677
1627751,Jakob Poeltl,11,1629028,Deandre Ayton,0.8464556435091293
1627751,Jakob Poeltl,12,2199,Tyson Chandler,0.8432992933160725
1627752,Taurean Prince,1,1630590,Scotty Pippen Jr.,0.9560322143978505
1627752,Taurean Prince,2,1628975,Jevon Carter,0.9363518152951869
1627752,Taurean Prince,3,1629638,Nickeil Alexander-Walker,0.9337827038633875
1627752,Taurean Prince,4,203200,Justin Holiday,0.9254654493844325
1627752,Taurean Prince,5,1629630,Ja Morant,0.9139245283484028
1627752,Taurean Prince,6,203895,Jordan McRae,0.9088328621204773
1627752,Taurean Prince,7,203526,Raul Neto,0.9071211937113168
1627752,Taurean Prince,8,1642450,Daniss Jenkins,0.8947099993967931
1627752,Taurean Prince,9,1629004,Svi Mykhailiuk,0.8882333146168752
1627752,Taurean Prince,10,200771,Sergio Rodriguez,0.8748634650752375
1627752,Taurean Prince,11,203115,Will Barton,0.8638083924594404
1627752,Taurean Prince,12,203894,Shabazz Napier,0.8630689535264584
1627755,Tyler Ulis,1,1642265,Rob Dillingham,0.9883188041543092
1627755,Tyler Ulis,2,1630547,James Bouknight,0.9775384617944491
1627755,Tyler Ulis,3,1631213,Tyrese Martin,0.9723050170109969
1627755,Tyler Ulis,4,1628373,Frank Ntilikina,0.9712399696578435
1627755,Tyler Ulis,5,1628366,Lonzo Ball,0.9687688061630007
1627755,Tyler Ulis,6,202397,Ish Smith,0.9657328084910868
1627755,Tyler Ulis,7,200751,Randy Foye,0.9649302975071316
1627755,Tyler Ulis,8,1626144,Emmanuel Mudiay,0.9608284764951875
1627755,Tyler Ulis,9,1628425,Sterling Brown,0.9577290581212912
1627755,Tyler Ulis,10,200765,Rajon Rondo,0.9484419325789091
1627755,Tyler Ulis,11,1628415,Dillon Brooks,0.9449905176262119
1627755,Tyler Ulis,12,202322,John Wall,0.9408989047617811
1627756,Denzel Valentine,1,1641783,Tristan da Silva,0.9061285506374152
1627756,Denzel Valentine,2,1642273,Kyshawn George,0.89602133323922
1627756,Denzel Valentine,3,1628415,Dillon Brooks,0.8440976167917914
1627756,Denzel Valentine,4,1626166,Cameron Payne,0.8371090828763631
1627756,Denzel Valentine,5,1630703,Scoot Henderson,0.8135353690113669
1627756,Denzel Valentine,6,1630311,Pat Spencer,0.8118242257661384
1627756,Denzel Valentine,7,1629001,De'Anthony Melton,0.8097247807811161
1627756,Denzel Valentine,8,1630595,Cade Cunningham,0.8091631975773084
1627756,Denzel Valentine,9,2548,Dwyane Wade,0.8069935871689686
1627756,Denzel Valentine,10,201960,DeMarre Carroll,0.802272215714845
1627756,Denzel Valentine,11,101127,Jarrett Jack,0.8013176313039555
1627756,Denzel Valentine,12,200751,Randy Foye,0.7976059481889161
1627758,Ron Baker,1,1629185,Chris Chiozza,0.9849740597638781
1627758,Ron Baker,2,203107,Tomas Satoransky,0.9457349985727853
1627758,Ron Baker,3,203898,Tyler Ennis,0.9420457809722989
1627758,Ron Baker,4,1630631,Jose Alvarado,0.9405259685427273
1627758,Ron Baker,5,1630625,Dalano Banton,0.9388687516252423
1627758,Ron Baker,6,203995,Vasilije Micic,0.9362040055022748
1627758,Ron Baker,7,204025,Tim Frazier,0.9353739859508884
1627758,Ron Baker,8,2749,Jameer Nelson,0.9352906561017943
1627758,Ron Baker,9,101145,Monta Ellis,0.9346814135414608
1627758,Ron Baker,10,1628972,Troy Brown Jr.,0.9321695296025327
1627758,Ron Baker,11,1630240,Saben Lee,0.9289549603627527
1627758,Ron Baker,12,203521,Matthew Dellavedova,0.9273306907020629
1627759,Jaylen Brown,1,1626188,Quinn Cook,0.9008407848733562
1627759,Jaylen Brown,2,201578,Marreese Speights,0.8639134624038045
1627759,Jaylen Brown,3,201954,Darren Collison,0.8433608198396199
1627759,Jaylen Brown,4,1631119,Jaylin Williams,0.8342752740070385
1627759,Jaylen Brown,5,201569,Eric Gordon,0.8318239500881135
1627759,Jaylen Brown,6,1629012,Collin Sexton,0.8044534995355149
1627759,Jaylen Brown,7,202335,Patrick Patterson,0.7888235241639459
1627759,Jaylen Brown,8,203584,Troy Daniels,0.7865667893498941
1627759,Jaylen Brown,9,201567,Kevin Love,0.7817358216297956
1627759,Jaylen Brown,10,1631216,Caleb Houstan,0.7817189405832515
1627759,Jaylen Brown,11,1626181,Norman Powell,0.7713453989654644
1627759,Jaylen Brown,12,1630573,Sam Hauser,0.76440864529356
1627761,DeAndre' Bembry,1,1630591,Jalen Suggs,0.9646906478412073
1627761,DeAndre' Bembry,2,1642363,Nique Clifford,0.964449144986203
1627761,DeAndre' Bembry,3,1630197,Aleksej Pokusevski,0.9627271535860032
1627761,DeAndre' Bembry,4,1631223,David Roddy,0.9618233720431962
1627761,DeAndre' Bembry,5,1642268,Isaiah Collier,0.9613599893097435
1627761,DeAndre' Bembry,6,1630581,Josh Giddey,0.9534744517185603
1627761,DeAndre' Bembry,7,1629723,John Konchar,0.952301940313887
1627761,DeAndre' Bembry,8,1626159,Justise Winslow,0.951638928602446
1627761,DeAndre' Bembry,9,203487,Michael Carter-Williams,0.9487758439637549
1627761,DeAndre' Bembry,10,1627098,Malcolm Delaney,0.9473597163895234
1627761,DeAndre' Bembry,11,1642354,KJ Simpson,0.9445413217863666
1627761,DeAndre' Bembry,12,1630177,Theo Maledon,0.944263887820638
1627763,Malcolm Brogdon,1,203114,Khris Middleton,0.9745647488709515
1627763,Malcolm Brogdon,2,1631221,Collin Gillespie,0.9710515099283026
1627763,Malcolm Brogdon,3,202692,Alec Burks,0.9595272568340676
1627763,Malcolm Brogdon,4,201569,Eric Gordon,0.9402027900743238
1627763,Malcolm Brogdon,5,202331,Paul George,0.9338889911859568
1627763,Malcolm Brogdon,6,1628401,Derrick White,0.9326651000139694
1627763,Malcolm Brogdon,7,200768,Kyle Lowry,0.9323216740295424
1627763,Malcolm Brogdon,8,203468,CJ McCollum,0.9123934173052224
1627763,Malcolm Brogdon,9,201571,D.J. Augustin,0.9076533938872513
1627763,Malcolm Brogdon,10,203121,Darius Miller,0.907146099336651
1627763,Malcolm Brogdon,11,1630202,Payton Pritchard,0.8996077264853682
1627763,Malcolm Brogdon,12,1630548,Johnny Juzang,0.8984891257125542
1627767,Cheick Diallo,1,1630231,KJ Martin,0.9719637474615545
1627767,Cheick Diallo,2,1627884,Derrick Jones Jr.,0.9381004896484518
1627767,Cheick Diallo,3,1628386,Jarrett Allen,0.9271079478146135
1627767,Cheick Diallo,4,1626245,Cristiano Felicio,0.9022241003834156
1627767,Cheick Diallo,5,1628381,John Collins,0.8966184909996043
1627767,Cheick Diallo,6,1629634,Brandon Clarke,0.8870727982094877
1627767,Cheick Diallo,7,1626158,Richaun Holmes,0.8664000263690426
1627767,Cheick Diallo,8,1628436,Luke Kornet,0.864861188521848
1627767,Cheick Diallo,9,1641824,Matas Buzelis,0.8533756452851282
1627767,Cheick Diallo,10,1629637,Jaxson Hayes,0.8502166604583963
1627767,Cheick Diallo,11,2403,Nene,0.8469663690545405
1627767,Cheick Diallo,12,1630171,Isaac Okoro,0.8427114258303914
1627774,Jake Layman,1,202720,Jon Leuer,0.9480858086965439
1627774,Jake Layman,2,1629048,Goga Bitadze,0.9050340296474957
1627774,Jake Layman,3,1641824,Matas Buzelis,0.9041388196092357
1627774,Jake Layman,4,1626155,Sam Dekker,0.8926809088171779
1627774,Jake Layman,5,1631230,Dominick Barlow,0.8916494290277887
1627774,Jake Layman,6,1641713,GG Jackson,0.8913476563211924
1627774,Jake Layman,7,202324,Derrick Favors,0.8908683445937489
1627774,Jake Layman,8,1628464,Daniel Theis,0.8901188206702393
1627774,Jake Layman,9,1631342,Daeqwon Plowden,0.8897347544000751
1627774,Jake Layman,10,1628382,Justin Jackson,0.8848314778580112
1627774,Jake Layman,11,2736,Luol Deng,0.8753106399241429
1627774,Jake Layman,12,1627884,Derrick Jones Jr.,0.8743179546304563
1627775,Patrick McCaw,1,1627789,Timothe Luwawu-Cabarrot,0.97694858422499
1627775,Patrick McCaw,2,1629162,Jordan McLaughlin,0.9358205977693288
1627775,Patrick McCaw,3,1641731,Bilal Coulibaly,0.9351423976940866
1627775,Patrick McCaw,4,1628998,Cody Martin,0.928558520207294
1627775,Patrick McCaw,5,1630184,Kira Lewis Jr.,0.9251876028326577
1627775,Patrick McCaw,6,1641741,Ricky Council IV,0.9146180766402864
1627775,Patrick McCaw,7,1627749,Dejounte Murray,0.9143973573715627
1627775,Patrick McCaw,8,1631172,Ousmane Dieng,0.9029231222461442
1627775,Patrick McCaw,9,1641710,Anthony Black,0.8937920944055692
1627775,Patrick McCaw,10,1627786,Troy Williams,0.8898014200751531
1627775,Patrick McCaw,11,1629067,Isaac Bonga,0.8849418836633763
1627775,Patrick McCaw,12,1628977,Hamidou Diallo,0.8824166492884443
1627777,Georges Niang,1,101139,CJ Miles,0.9759207959586244
1627777,Georges Niang,2,201143,Al Horford,0.9710168844457225
1627777,Georges Niang,3,1627853,Ryan Arcidiacono,0.9700706238591291
1627777,Georges Niang,4,101181,Jose Calderon,0.966338156514078
1627777,Georges Niang,5,201567,Kevin Love,0.9586425796654727
1627777,Georges Niang,6,202694,Marcus Morris Sr.,0.9569853459926206
1627777,Georges Niang,7,101112,Channing Frye,0.950262448194102
1627777,Georges Niang,8,1630249,Vít Krejčí,0.9483686501231586
1627777,Georges Niang,9,1629018,Gary Trent Jr.,0.9470713868496373
1627777,Georges Niang,10,1630241,Sam Merrill,0.9467126774267337
1627777,Georges Niang,11,1628960,Grayson Allen,0.9402794077660565
1627777,Georges Niang,12,201229,Anthony Tolliver,0.9390127251933519
1627780,Gary Payton II,1,101135,David Lee,0.9034036244483578
1627780,Gary Payton II,2,1628436,Luke Kornet,0.8894919312903107
1627780,Gary Payton II,3,1630188,Jalen Smith,0.8791427384842465
1627780,Gary Payton II,4,1630231,KJ Martin,0.8530402689606056
1627780,Gary Payton II,5,1630598,Aaron Wiggins,0.8443582743415441
1627780,Gary Payton II,6,1628396,Tony Bradley,0.8272060380837878
1627780,Gary Payton II,7,1627767,Cheick Diallo,0.8260528546357498
1627780,Gary Payton II,8,1630167,Obi Toppin,0.8233073978275716
1627780,Gary Payton II,9,1627884,Derrick Jones Jr.,0.8171278557423458
1627780,Gary Payton II,10,203498,Shabazz Muhammad,0.7988562561086685
1627780,Gary Payton II,11,1626224,Cedi Osman,0.7921674869064862
1627780,Gary Payton II,12,101138,Brandon Bass,0.788344803174943
1627782,Wayne Selden,1,1630700,Dyson Daniels,0.9778739257656935
1627782,Wayne Selden,2,202329,Al-Farouq Aminu,0.9707429207818379
1627782,Wayne Selden,3,1630550,JT Thor,0.9536637163557439
1627782,Wayne Selden,4,1641712,Rayan Rupert,0.948702794595093
1627782,Wayne Selden,5,1629641,Romeo Langford,0.9479997617569269
1627782,Wayne Selden,6,202708,Norris Cole,0.9438129341965571
1627782,Wayne Selden,7,1629109,Gary Clark,0.9362748297492733
1627782,Wayne Selden,8,1629006,Josh Okogie,0.9354142053511716
1627782,Wayne Selden,9,201152,Thaddeus Young,0.9352548898698828
1627782,Wayne Selden,10,1631098,Johnny Davis,0.9331802802439018
1627782,Wayne Selden,11,1629652,Luguentz Dort,0.9248662331436722
1627782,Wayne Selden,12,1641739,Toumani Camara,0.9233686902040387
1627783,Pascal Siakam,1,1630643,Jay Huff,0.9024774152245769
1627783,Pascal Siakam,2,1630587,Isaiah Livers,0.8980326669661312
1627783,Pascal Siakam,3,203498,Shabazz Muhammad,0.8760182477917402
1627783,Pascal Siakam,4,203469,Cody Zeller,0.8742541173245254
1627783,Pascal Siakam,5,1630167,Obi Toppin,0.8354308027618822
1627783,Pascal Siakam,6,1629234,Drew Eubanks,0.8191071059746496
1627783,Pascal Siakam,7,2772,Trevor Ariza,0.8108476004962899
1627783,Pascal Siakam,8,1626204,Larry Nance Jr.,0.8100569302578501
1627783,Pascal Siakam,9,1627884,Derrick Jones Jr.,0.8027740285585672
1627783,Pascal Siakam,10,1630314,Brandon Williams,0.7983402113810748
1627783,Pascal Siakam,11,1630171,Isaac Okoro,0.7923805014046114
1627783,Pascal Siakam,12,1627774,Jake Layman,0.7900863022472215
1627785,Isaiah Whitehead,1,202709,Cory Joseph,0.9596681003600684
1627785,Isaiah Whitehead,2,1629185,Chris Chiozza,0.954062159980458
1627785,Isaiah Whitehead,3,202714,Shelvin Mack,0.9440769133273496
1627785,Isaiah Whitehead,4,203521,Matthew Dellavedova,0.9393146834557301
1627785,Isaiah Whitehead,5,1642264,Stephon Castle,0.9332423931817638
1627785,Isaiah Whitehead,6,200771,Sergio Rodriguez,0.9285135835279361
1627785,Isaiah Whitehead,7,1627758,Ron Baker,0.9271617764060491
1627785,Isaiah Whitehead,8,1630625,Dalano Banton,0.9271425523403313
1627785,Isaiah Whitehead,9,203898,Tyler Ennis,0.9259037950043733
1627785,Isaiah Whitehead,10,1630181,R.J. Hampton,0.9183200037572903
1627785,Isaiah Whitehead,11,1629065,Ky Bowman,0.9182041414190926
