player_id,player_name,season,gp,ppg,ts_pct,headshot_path,headshot_available
1631115,O. Robinson,2025,44,6.8864,0.505523,,0
1630643,J. Huff,2025,64,6.8594,0.51802,analytics/images/nba/headshots/1630643.png,1
1629637,J. Hayes,2025,56,6.8393,0.707055,analytics/images/nba/headshots/1629637.png,1
201569,E. Gordon,2025,39,6.8205,0.519667,analytics/images/nba/headshots/201569.png,1
1629626,B. Bol,2025,36,6.7778,0.585367,analytics/images/nba/headshots/1629626.png,1
1628998,C. Martin,2025,53,6.7547,0.487379,analytics/images/nba/headshots/1628998.png,1
1629610,D. Jeffries,2025,47,6.7021,0.479055,analytics/images/nba/headshots/1629610.png,1
1630542,M. Bagley,2025,10,6.7,0.4258,,0
1630173,P. Achiuwa,2025,57,6.6491,0.520093,analytics/images/nba/headshots/1630173.png,1
1631246,V. Williams Jr.,2025,27,6.6296,0.505893,analytics/images/nba/headshots/1631246.png,1
1631311,L. Quinones,2025,13,6.6154,0.443392,,0
1631204,M. Sasser,2025,57,6.5789,0.548405,analytics/images/nba/headshots/1631204.png,1
1631218,T. Jackson-Davis,2025,62,6.5645,0.529797,analytics/images/nba/headshots/1631218.png,1
203995,V. Micić,2025,41,6.561,0.390607,analytics/images/nba/headshots/203995.png,1
1626168,T. Lyles,2025,69,6.5362,0.52922,analytics/images/nba/headshots/1626168.png,1
1629659,T. Horton-Tucker,2025,58,6.5345,0.421805,analytics/images/nba/headshots/1629659.png,1
203552,S. Curry,2025,68,6.5294,0.497562,analytics/images/nba/headshots/203552.png,1
1642270,D. Clingan,2025,67,6.5075,0.553972,analytics/images/nba/headshots/1642270.png,1
1628418,T. Bryant,2025,66,6.5,0.599017,analytics/images/nba/headshots/1628418.png,1
1642349,A. Mitchell,2025,36,6.5,0.571089,analytics/images/nba/headshots/1642349.png,1
1629312,H. Highsmith,2025,74,6.4595,0.501277,analytics/images/nba/headshots/1629312.png,1
1627780,G. Payton II,2025,62,6.4516,0.603306,analytics/images/nba/headshots/1627780.png,1
1641842,R. Holland II,2025,81,6.4444,0.539663,analytics/images/nba/headshots/1641842.png,1
1627739,K. Dunn,2025,74,6.4054,0.549897,analytics/images/nba/headshots/1627739.png,1
1629216,G. Vincent,2025,72,6.3889,0.498025,analytics/images/nba/headshots/1629216.png,1
1630231,K. Martin,2025,43,6.3721,0.555167,analytics/images/nba/headshots/1630231.png,1
1628380,Z. Collins,2025,64,6.3594,0.567119,analytics/images/nba/headshots/1628380.png,1
1630526,J. Robinson-Earl,2025,66,6.3333,0.546482,analytics/images/nba/headshots/1630526.png,1
1629026,K. Williams,2025,69,6.3188,0.584725,analytics/images/nba/headshots/1629026.png,1
1630572,S. Mamukelashvili,2025,61,6.3115,0.55911,analytics/images/nba/headshots/1630572.png,1
1631157,R. Rollins,2025,56,6.2321,0.529145,analytics/images/nba/headshots/1631157.png,1
1630696,D. Smith,2025,14,6.2143,0.552079,analytics/images/nba/headshots/1630696.png,1
1630538,B. Hyland,2025,24,6.2083,0.517525,analytics/images/nba/headshots/1630538.png,1
1642367,J. Mogbo,2025,63,6.1746,0.474298,analytics/images/nba/headshots/1642367.png,1
1641716,J. Walker,2025,75,6.1467,0.544169,analytics/images/nba/headshots/1641716.png,1
1630171,I. Okoro,2025,55,6.1273,0.599553,analytics/images/nba/headshots/1630171.png,1
1630191,I. Stewart,2025,72,6.0417,0.600931,analytics/images/nba/headshots/1630191.png,1
1628436,L. Kornet,2025,73,6.0411,0.604364,analytics/images/nba/headshots/1628436.png,1
1631209,I. Wong,2025,20,6.0,0.50061,,0
1642368,N. Dante,2025,4,6.0,0.886725,,0
1630164,J. Wiseman,2025,1,6.0,0.6148,analytics/images/nba/headshots/1630164.png,1
1630600,I. Mobley,2025,1,6.0,0.3807,,0
1631243,M. Gueye,2025,33,5.9697,0.505967,analytics/images/nba/headshots/1631243.png,1
1631323,S. Fontecchio,2025,75,5.9467,0.507376,analytics/images/nba/headshots/1631323.png,1
1631119,J. Williams,2025,47,5.9149,0.611915,analytics/images/nba/headshots/1631119.png,1
1631306,C. Swider,2025,10,5.9,0.40864,,0
1629643,C. Okeke,2025,9,5.8889,0.5609,analytics/images/nba/headshots/1629643.png,1
1642275,T. Salaün,2025,60,5.8833,0.467692,analytics/images/nba/headshots/1642275.png,1
1631221,C. Gillespie,2025,33,5.8788,0.571727,analytics/images/nba/headshots/1631221.png,1
203937,K. Anderson,2025,61,5.8525,0.516921,analytics/images/nba/headshots/203937.png,1
1629650,M. Brown,2025,13,5.8462,0.416962,,0
1641737,A. Bona,2025,58,5.8103,0.609298,analytics/images/nba/headshots/1641737.png,1
1629057,R. Williams III,2025,20,5.8,0.57115,analytics/images/nba/headshots/1629057.png,1
1631245,Q. Jackson,2025,28,5.7857,0.435925,analytics/images/nba/headshots/1631245.png,1
1629013,L. Shamet,2025,50,5.72,0.54069,analytics/images/nba/headshots/1629013.png,1
1641727,D. Whitehead,2025,20,5.7,0.385885,,0
1631217,M. Diabaté,2025,71,5.6761,0.542201,analytics/images/nba/headshots/1631217.png,1
1630692,J. Goodwin,2025,29,5.5517,0.448962,analytics/images/nba/headshots/1630692.png,1
1629003,S. Milton,2025,57,5.5263,0.433867,analytics/images/nba/headshots/1629003.png,1
1628988,A. Holiday,2025,62,5.4839,0.527137,analytics/images/nba/headshots/1628988.png,1
1629731,D. Wade,2025,59,5.4237,0.588564,analytics/images/nba/headshots/1629731.png,1
1630811,K. Wallace,2025,31,5.4194,0.486797,analytics/images/nba/headshots/1630811.png,1
201145,J. Green,2025,32,5.375,0.644762,analytics/images/nba/headshots/201145.png,1
1628371,J. Isaac,2025,71,5.3521,0.485621,analytics/images/nba/headshots/1628371.png,1
201567,K. Love,2025,23,5.3043,0.383026,analytics/images/nba/headshots/201567.png,1
1641723,K. Bufkin,2025,10,5.3,0.49723,,0
1631288,J. Cain,2025,37,5.2973,0.454322,analytics/images/nba/headshots/1631288.png,1
1641767,B. Sheppard,2025,63,5.2698,0.504835,analytics/images/nba/headshots/1641767.png,1
1626192,P. Connaughton,2025,41,5.2683,0.550888,analytics/images/nba/headshots/1626192.png,1
1631133,J. Walker,2025,60,5.2167,0.469043,analytics/images/nba/headshots/1631133.png,1
1628420,M. Morris,2025,45,5.1778,0.496729,analytics/images/nba/headshots/1628420.png,1
202687,B. Biyombo,2025,28,5.1429,0.519029,analytics/images/nba/headshots/202687.png,1
1629011,M. Robinson,2025,17,5.1176,0.667229,analytics/images/nba/headshots/1629011.png,1
1629750,J. Green,2025,68,5.1029,0.510538,analytics/images/nba/headshots/1629750.png,1
1642024,A. Reese,2025,15,5.0667,0.732253,,0
1627732,B. Simmons,2025,51,5.0196,0.466527,analytics/images/nba/headshots/1627732.png,1
1629674,N. Queta,2025,62,5.0,0.576005,analytics/images/nba/headshots/1629674.png,1
1631103,M. Branham,2025,47,5.0,0.477328,analytics/images/nba/headshots/1631103.png,1
1631214,A. Williams,2025,1,5.0,1.25,,0
1630539,K. Jones,2025,40,4.95,0.606752,,0
1630322,L. Waters III,2025,52,4.9231,0.477102,analytics/images/nba/headshots/1630322.png,1
1630243,T. Queen,2025,31,4.9032,0.358616,,0
1641798,J. Martin,2025,16,4.875,0.390281,,0
1629111,J. Landale,2025,42,4.7619,0.485069,analytics/images/nba/headshots/1629111.png,1
1630658,C. Castleton,2025,26,4.7308,0.395623,,0
1641707,T. Hendricks,2025,3,4.6667,0.3105,analytics/images/nba/headshots/1641707.png,1
1631223,D. Roddy,2025,33,4.6364,0.511803,analytics/images/nba/headshots/1631223.png,1
1641763,J. Phillips,2025,79,4.6329,0.552013,analytics/images/nba/headshots/1641763.png,1
1642262,C. Williams,2025,50,4.6,0.411048,analytics/images/nba/headshots/1642262.png,1
1629234,D. Eubanks,2025,61,4.5902,0.550534,analytics/images/nba/headshots/1629234.png,1
1641796,P. Larsson,2025,55,4.5636,0.457875,analytics/images/nba/headshots/1641796.png,1
1626172,K. Looney,2025,76,4.5263,0.534028,analytics/images/nba/headshots/1626172.png,1
203486,M. Plumlee,2025,74,4.5,0.577609,analytics/images/nba/headshots/203486.png,1
1642265,R. Dillingham,2025,49,4.4694,0.379365,analytics/images/nba/headshots/1642265.png,1
1631207,D. Terry,2025,73,4.4658,0.473175,analytics/images/nba/headshots/1631207.png,1
1641724,J. Howard,2025,60,4.45,0.440022,analytics/images/nba/headshots/1641724.png,1
1642263,R. Sheppard,2025,52,4.4038,0.416496,analytics/images/nba/headshots/1642263.png,1
202704,R. Jackson,2025,31,4.3871,0.438635,analytics/images/nba/headshots/202704.png,1
1628963,M. Bagley III,2025,31,4.3871,0.437984,analytics/images/nba/headshots/1628963.png,1
1629646,C. Bassey,2025,36,4.3611,0.473867,analytics/images/nba/headshots/1629646.png,1
1628396,T. Bradley,2025,14,4.3571,0.547443,analytics/images/nba/headshots/1628396.png,1
1630205,L. Stevens,2025,17,4.3529,0.356,analytics/images/nba/headshots/1630205.png,1
1628964,M. Bamba,2025,32,4.3125,0.506006,analytics/images/nba/headshots/1628964.png,1
1630545,T. Shannon Jr.,2025,32,4.3125,0.414369,analytics/images/nba/headshots/1630545.png,1
1628464,D. Theis,2025,38,4.2632,0.481334,analytics/images/nba/headshots/1628464.png,1
1630695,M. Potter,2025,38,4.2632,0.574211,analytics/images/nba/headshots/1630695.png,1
1628975,J. Carter,2025,36,4.25,0.451153,analytics/images/nba/headshots/1628975.png,1
1642285,C. Spencer,2025,25,4.24,0.438676,analytics/images/nba/headshots/1642285.png,1
1631230,D. Barlow,2025,35,4.2286,0.441554,analytics/images/nba/headshots/1631230.png,1
1641871,D. Reath,2025,46,4.2174,0.453933,analytics/images/nba/headshots/1641871.png,1
1630556,K. Edwards,2025,40,4.2,0.384185,analytics/images/nba/headshots/1630556.png,1
1642345,O. Ighodaro,2025,61,4.1803,0.515466,analytics/images/nba/headshots/1642345.png,1
1631111,W. Moore Jr.,2025,36,4.1667,0.444417,,0
1631200,K. Murray,2025,69,4.1594,0.379449,analytics/images/nba/headshots/1631200.png,1
1628470,T. Craig,2025,26,4.1538,0.433281,analytics/images/nba/headshots/1628470.png,1
1641721,M. Lewis,2025,28,4.1429,0.365354,,0
1631216,C. Houstan,2025,58,4.1207,0.468057,analytics/images/nba/headshots/1631216.png,1
1641757,J. Miller,2025,37,4.1081,0.399978,analytics/images/nba/headshots/1641757.png,1
1630194,P. Reed,2025,45,4.0889,0.542876,analytics/images/nba/headshots/1630194.png,1
1629020,J. Vanderbilt,2025,36,4.0833,0.494306,analytics/images/nba/headshots/1629020.png,1
1629618,J. Pickett,2025,49,4.0816,0.480871,analytics/images/nba/headshots/1629618.png,1
1641740,J. Clark,2025,40,4.075,0.485338,analytics/images/nba/headshots/1641740.png,1
1630611,G. Santos,2025,56,4.0536,0.411907,analytics/images/nba/headshots/1630611.png,1
1641732,C. Jones,2025,39,4.0256,0.387469,,0
201587,N. Batum,2025,78,4.0128,0.566874,analytics/images/nba/headshots/201587.png,1
1626196,J. Richardson,2025,8,4.0,0.401188,analytics/images/nba/headshots/1626196.png,1
1630201,M. Flynn,2025,4,4.0,0.484125,analytics/images/nba/headshots/1630201.png,1
1631199,R. Harper Jr.,2025,1,4.0,0.2252,,0
203500,S. Adams,2025,57,3.9474,0.494167,analytics/images/nba/headshots/203500.png,1
200768,K. Lowry,2025,35,3.9429,0.406091,analytics/images/nba/headshots/200768.png,1
1641765,O. Prosper,2025,52,3.8654,0.362921,analytics/images/nba/headshots/1641765.png,1
1631172,O. Dieng,2025,37,3.8378,0.422265,analytics/images/nba/headshots/1631172.png,1
1642269,D. Carter,2025,36,3.8333,0.346792,analytics/images/nba/headshots/1642269.png,1
201988,P. Mills,2025,29,3.8276,0.410155,analytics/images/nba/headshots/201988.png,1
1642382,B. Carlson,2025,32,3.8125,0.583384,,0
1631104,B. Wesley,2025,58,3.7414,0.45786,analytics/images/nba/headshots/1631104.png,1
202693,M. Morris,2025,15,3.7333,0.388247,analytics/images/nba/headshots/202693.png,1
201599,D. Jordan,2025,56,3.7321,0.587123,analytics/images/nba/headshots/201599.png,1
1641734,E. Bates,2025,10,3.7,0.29579,,0
1641854,C. Porter Jr.,2025,51,3.6863,0.463208,analytics/images/nba/headshots/1641854.png,1
1642050,J. Rowe,2025,6,3.6667,0.598017,,0
1631248,B. Scheierman,2025,31,3.6452,0.323455,analytics/images/nba/headshots/1631248.png,1
1630568,L. Garza,2025,38,3.6316,0.481697,analytics/images/nba/headshots/1630568.png,1
1630256,J. Tate,2025,52,3.6154,0.420512,analytics/images/nba/headshots/1630256.png,1
1642281,J. Tyson,2025,47,3.5532,0.339745,analytics/images/nba/headshots/1642281.png,1
1630550,J. Thor,2025,20,3.55,0.49411,analytics/images/nba/headshots/1630550.png,1
203901,E. Payton,2025,24,3.5417,0.268554,,0
202709,C. Joseph,2025,50,3.54,0.490076,analytics/images/nba/headshots/202709.png,1
203926,D. McDermott,2025,42,3.5,0.394769,analytics/images/nba/headshots/203926.png,1
203967,D. Šarić,2025,16,3.5,0.364456,analytics/images/nba/headshots/203967.png,1
1641748,A. Jackson Jr.,2025,67,3.4328,0.428991,,0
1628981,B. Fernando,2025,17,3.4118,0.519512,analytics/images/nba/headshots/1628981.png,1
1631123,J. Bouyea,2025,5,3.4,0.31868,,0
1642403,I. Jones,2025,40,3.35,0.55956,,0
1627814,D. Lee,2025,25,3.32,0.48412,analytics/images/nba/headshots/1627814.png,1
1628995,K. Knox II,2025,14,3.2857,0.380657,analytics/images/nba/headshots/1628995.png,1
1631466,N. Williams,2025,20,3.25,0.3592,,0
1630192,Z. Nnaji,2025,57,3.2281,0.443805,analytics/images/nba/headshots/1630192.png,1
1641989,E. Harkless,2025,10,3.2,0.31149,,0
1629629,C. Reddish,2025,33,3.1818,0.417079,analytics/images/nba/headshots/1629629.png,1
1626153,D. Wright,2025,40,3.125,0.347357,analytics/images/nba/headshots/1626153.png,1
1630283,K. Kelley,2025,11,3.0909,0.530591,,0
1628467,M. Kleber,2025,34,3.0294,0.437409,analytics/images/nba/headshots/1628467.png,1
203914,G. Harris,2025,48,3.0208,0.420402,analytics/images/nba/headshots/203914.png,1
200782,P. Tucker,2025,3,3.0,0.45,analytics/images/nba/headshots/200782.png,1
1631386,T. Moore,2025,2,3.0,0.3626,,0
1641712,R. Rupert,2025,52,2.9808,0.301687,analytics/images/nba/headshots/1641712.png,1
1631250,P. Nance,2025,13,2.9231,0.3564,,0
1641890,T. Smith,2025,23,2.913,0.477861,,0
1628365,M. Fultz,2025,21,2.9048,0.394367,analytics/images/nba/headshots/1628365.png,1
201959,T. Gibson,2025,37,2.8919,0.472651,analytics/images/nba/headshots/201959.png,1
1642484,R. Dennis,2025,11,2.7273,0.295618,,0
1642352,K. Johnson,2025,16,2.6875,0.268681,,0
1630561,D. Duke Jr.,2025,6,2.6667,0.495683,,0
1641816,H. Tyson,2025,51,2.6275,0.389549,,0
1631169,J. Minott,2025,46,2.587,0.466598,,0
1641736,R. Beekman,2025,36,2.5833,0.322761,,0
203109,J. Crowder,2025,9,2.5556,0.2542,analytics/images/nba/headshots/203109.png,1
1630531,J. Springer,2025,43,2.5349,0.359372,,0
1630264,A. Gill,2025,51,2.5294,0.445616,analytics/images/nba/headshots/1630264.png,1
1630311,P. Spencer,2025,39,2.5128,0.301197,analytics/images/nba/headshots/1630311.png,1
1641794,D. Jones,2025,54,2.5,0.256833,,0
1641998,T. Jemison III,2025,38,2.5,0.474668,,0
1629723,J. Konchar,2025,46,2.4348,0.483065,analytics/images/nba/headshots/1629723.png,1
1631132,C. Koloko,2025,37,2.4324,0.539322,,0
1631098,J. Davis,2025,34,2.3529,0.387565,analytics/images/nba/headshots/1631098.png,1
1641936,M. Norris,2025,3,2.3333,0.209633,,0
1630222,M. Jones,2025,10,2.3,0.35275,,0
1642355,B. James,2025,27,2.2963,0.315233,,0
1630699,M. Beauchamp,2025,35,2.2571,0.41978,analytics/images/nba/headshots/1630699.png,1
1631116,P. Baldwin Jr.,2025,24,2.2083,0.595017,,0
1631102,T. Washington Jr.,2025,16,2.1875,0.225713,,0
1641809,D. Peterson,2025,25,2.16,0.494936,,0
1629162,J. McLaughlin,2025,46,2.1304,0.434454,analytics/images/nba/headshots/1629162.png,1
1630537,C. Duarte,2025,17,2.1176,0.511906,analytics/images/nba/headshots/1630537.png,1
1642402,E. Freeman,2025,22,2.0909,0.476509,,0
203939,D. Powell,2025,55,2.0727,0.438482,analytics/images/nba/headshots/203939.png,1
1631120,J. Davison,2025,16,2.0625,0.432675,,0
1642277,J. Furphy,2025,50,2.06,0.3118,,0
1630528,J. Christopher,2025,14,2.0,0.241979,analytics/images/nba/headshots/1630528.png,1
1641766,A. Sanogo,2025,4,2.0,0.5,,0
1642278,T. Kolek,2025,41,1.9756,0.405185,,0
1641738,K. Brown,2025,40,1.925,0.368723,,0
1630574,A. Hukporti,2025,25,1.92,0.384368,,0
202066,G. Temple,2025,28,1.8929,0.26595,analytics/images/nba/headshots/202066.png,1
1641752,B. Klintman,2025,8,1.875,0.105575,,0
1630579,J. Sims,2025,53,1.8491,0.410034,analytics/images/nba/headshots/1630579.png,1
1628427,V. Čančar,2025,13,1.8462,0.252285,analytics/images/nba/headshots/1628427.png,1
1642280,T. Flowers,2025,6,1.8333,0.26885,,0
1642443,J. Young,2025,6,1.8333,0.593967,,0
1641745,A. Flagler,2025,37,1.7568,0.289949,,0
1630604,E. Liddell,2025,12,1.75,0.351642,,0
1641790,P. Hall,2025,19,1.7368,0.467989,,0
202684,T. Thompson,2025,40,1.725,0.325422,analytics/images/nba/headshots/202684.png,1
1642505,A. Ducas,2025,21,1.7143,0.419571,,0
1642359,P. Dadiet,2025,18,1.6667,0.244783,,0
1641801,E. Miller,2025,6,1.6667,0.240733,,0
1642530,Y. Kawamura,2025,22,1.6364,0.216214,,0
203458,A. Len,2025,46,1.6087,0.312237,analytics/images/nba/headshots/203458.png,1
1630762,P. Wheeler,2025,5,1.6,0.1264,,0
1641775,J. Walsh,2025,52,1.5769,0.312721,,0
1629098,J. McVeigh,2025,9,1.5556,0.361111,,0
1642422,A. Traore,2025,9,1.5556,0.3642,,0
1631159,L. Miller,2025,13,1.5385,0.475115,,0
1641789,J. Gortman,2025,16,1.5,0.367669,,0
1641755,K. McCullar Jr.,2025,4,1.5,0.22745,,0
1642439,Q. Olivari,2025,2,1.5,0.25,,0
1630346,M. Ryan,2025,19,1.4737,0.221347,,0
1631321,S. Cissoko,2025,22,1.4545,0.264764,analytics/images/nba/headshots/1631321.png,1
1641753,C. Livingston,2025,21,1.4286,0.274552,,0
1642353,C. Christie,2025,13,1.3846,0.257323,,0
1631210,J. Toppin,2025,17,1.3529,0.159312,,0
1641725,T. Alexander,2025,24,1.3333,0.2485,,0
1642461,S. Jones,2025,20,1.3,0.15652,,0
1627746,S. Labissiere,2025,4,1.25,0.3125,analytics/images/nba/headshots/1627746.png,1
1641779,J. Bridges,2025,8,1.125,0.463187,,0
1630214,X. Tillman,2025,33,1.0303,0.192655,analytics/images/nba/headshots/1630214.png,1
1631121,B. McGowens,2025,13,1.0,0.329762,analytics/images/nba/headshots/1631121.png,1
1631247,L. Travers,2025,12,1.0,0.134942,,0
1642450,D. Jenkins,2025,7,1.0,0.207843,analytics/images/nba/headshots/1642450.png,1
1630296,B. Key,2025,3,1.0,0.223567,,0
1641879,Y. Collins,2025,2,1.0,0.16665,,0
1631303,J. Minaya,2025,19,0.9474,0.164474,,0
1641817,A. Watson,2025,9,0.8889,0.388889,,0
1642384,I. Crawford,2025,15,0.8667,0.27228,,0
1631127,H. Ingram,2025,5,0.8,0.4,,0
204060,J. Ingles,2025,19,0.7895,0.076753,analytics/images/nba/headshots/204060.png,1
1628408,P. Dozier,2025,9,0.7778,0.178589,analytics/images/nba/headshots/1628408.png,1
1630618,D. Carton,2025,4,0.75,0.1537,,0
1642279,U. Chomche,2025,7,0.7143,0.366886,,0
1641857,L. Robbins,2025,13,0.6923,0.202,,0
1630649,S. Umude,2025,22,0.6818,0.258205,,0
201949,J. Johnson,2025,12,0.6667,0.17345,analytics/images/nba/headshots/201949.png,1
1642385,C. Yongxi,2025,5,0.6,0.14698,,0
1641803,T. Newton,2025,8,0.375,0.07685,,0
1642502,M. Leons,2025,6,0.3333,0.139033,,0
1630227,D. Nix,2025,3,0.3333,0.088667,analytics/images/nba/headshots/1630227.png,1
1629667,J. McDaniels,2025,4,0.0,0.0,analytics/images/nba/headshots/1629667.png,1
1642389,Z. Pullin,2025,3,0.0,0.0,,0
1630678,T. Taylor,2025,3,0.0,0.0,,0
1641815,I. Stevens,2025,3,0.0,0.0,,0
1630644,M. McClung,2025,2,0.0,0.0,,0
1642399,J. Edwards,2025,2,0.0,0.0,,0
1642434,R. Minix,2025,1,0.0,0.0,,0
1626143,J. Okafor,2025,1,0.0,0.0,analytics/images/nba/headshots/1626143.png,1
1629056,T. Davis,2025,1,0.0,0.0,analytics/images/nba/headshots/1629056.png,1
